Date,Location,Latitude,Longitude,County.Code,Contaminant,State,Measure,Units
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,5.37,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,NA,
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,0.213,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Copper,Total,NA,
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Fluoride,Total,0.118,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,345,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,5.57,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.33,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.36,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Total,NA,
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,39.9,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,19.9,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,NA,
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,5,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Lead,Total,NA,
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Dissolved,0.042,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Dissolved,NA,
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,0.49,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Fluoride,Total,NA,
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,11,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,227.6,mg/l
2008-06-12,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,0.52,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,17.6,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,1.84,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,26,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,0.0023,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4.46,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,4.54,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Fluoride,Total,NA,
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Total,NA,
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Dissolved,NA,
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.655,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Total,0.0669,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Copper,Total,0.004,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,NA,
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,NA,
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,194,mg/l
2008-09-24,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.56,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.6,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Total,NA,
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,7.26,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,6.89,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,0.463,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,18.8,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,0.0038,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,42.6,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,9.79,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Fluoride,Total,NA,
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Lead,Total,NA,
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Dissolved,NA,
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Zinc,Total,0.112,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Dissolved,NA,
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,242,mg/l
2008-09-24,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2010-04-06,SANDD01.0-4177,41.37969,-77.8087,35,Iron,Total,198,ug/l
2010-04-06,SANDD01.0-4177,41.37969,-77.8087,35,Manganese,Total,8880,ug/l
2010-04-06,SANDD01.0-4177,41.37969,-77.8087,35,Chloride,Total,0.59,mg/l
2010-04-06,STOND01.0-4177,41.34621,-77.78619,35,Manganese,Total,2890,ug/l
2010-04-06,STOND01.0-4177,41.34621,-77.78619,35,Iron,Total,30,ug/l
2010-04-06,STOND01.0-4177,41.34621,-77.78619,35,Aluminum,Dissolved,4360,ug/l
2010-04-06,STOND01.0-4177,41.34621,-77.78619,35,Chloride,Total,0.64,mg/l
2010-04-06,STOND01.0-4177,41.34621,-77.78619,35,Aluminum,Total,4540,ug/l
2010-04-06,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Dissolved,5100,ug/l
2010-04-06,STOND01.0-4177,41.34621,-77.78619,35,Sulfate,Total,156,mg/l
2010-04-06,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Total,5580,ug/l
2010-04-06,SANDD01.0-4177,41.37969,-77.8087,35,Sulfate,Total,233,mg/l
2010-06-28,SANDD01.0-4177,41.37969,-77.8087,35,Iron,Total,118,ug/l
2010-06-28,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Dissolved,3193,ug/l
2010-06-28,SANDD01.0-4177,41.37969,-77.8087,35,Manganese,Total,6224,ug/l
2010-06-28,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Total,3600,ug/l
2010-06-28,SANDD01.0-4177,41.37969,-77.8087,35,Chloride,Total,0.74,mg/l
2010-06-28,STOND01.0-4177,41.34621,-77.78619,35,Sulfate,Total,179,mg/l
2010-06-28,STOND01.0-4177,41.34621,-77.78619,35,Iron,Total,30,ug/l
2010-06-28,SANDD01.0-4177,41.37969,-77.8087,35,Sulfate,Total,175,mg/l
2010-06-28,STOND01.0-4177,41.34621,-77.78619,35,Manganese,Total,2614,ug/l
2010-06-28,STOND01.0-4177,41.34621,-77.78619,35,Chloride,Total,0.62,mg/l
2010-06-28,STOND01.0-4177,41.34621,-77.78619,35,Aluminum,Dissolved,4855,ug/l
2010-06-28,STOND01.0-4177,41.34621,-77.78619,35,Aluminum,Total,4199,ug/l
2010-09-15,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Dissolved,2259,ug/l
2010-09-15,SANDD01.0-4177,41.37969,-77.8087,35,Manganese,Total,5035,ug/l
2010-09-15,SANDD01.0-4177,41.37969,-77.8087,35,Chloride,Total,0.7,mg/l
2010-09-15,SANDD01.0-4177,41.37969,-77.8087,35,Iron,Total,109,ug/l
2010-09-15,SANDD01.0-4177,41.37969,-77.8087,35,Sulfate,Total,153,mg/l
2010-09-15,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Total,2389,ug/l
2011-01-19,STOND01.0-4177,41.34621,-77.78619,35,Sulfate,Total,189,mg/l
2011-01-19,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Dissolved,5286,ug/l
2011-01-19,SANDD01.0-4177,41.37969,-77.8087,35,Sulfate,Total,252,mg/l
2011-01-19,STOND01.0-4177,41.34621,-77.78619,35,Manganese,Total,3112,ug/l
2011-01-19,STOND01.0-4177,41.34621,-77.78619,35,Aluminum,Dissolved,5225,ug/l
2011-01-19,SANDD01.0-4177,41.37969,-77.8087,35,Chloride,Total,0.67,mg/l
2011-01-19,STOND01.0-4177,41.34621,-77.78619,35,Aluminum,Total,5508,ug/l
2011-01-19,SANDD01.0-4177,41.37969,-77.8087,35,Aluminum,Total,5521,ug/l
2011-01-19,STOND01.0-4177,41.34621,-77.78619,35,Chloride,Total,0.64,mg/l
2011-01-19,SANDD01.0-4177,41.37969,-77.8087,35,Iron,Total,210,ug/l
2011-01-19,SANDD01.0-4177,41.37969,-77.8087,35,Manganese,Total,8792,ug/l
2011-01-19,STOND01.0-4177,41.34621,-77.78619,35,Iron,Total,24,ug/l
