"","County","Year","sum.coal.production","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Year.Max.Production","sum.coal.prod"
"301","Clarion",1988,316308,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"302","Clarion",1989,348520,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"303","Clarion",1990,336972,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"304","Clarion",1991,309905,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"305","Clarion",1992,252299,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"306","Clarion",1993,294105,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"307","Clarion",1994,254248,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"308","Clarion",1995,139738,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"309","Clarion",1996,134906,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"310","Clarion",1997,330737,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"311","Clarion",1998,257808,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"312","Clarion",1999,353808,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"313","Clarion",2000,327155,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"314","Clarion",2001,263866,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"315","Clarion",2002,258548,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"316","Clarion",2003,182807,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"317","Clarion",2004,140895,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"318","Clarion",2005,136618,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"319","Clarion",2006,187063,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"320","Clarion",2007,190728,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"321","Clarion",2008,216457,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"322","Clarion",2009,382525,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"323","Clarion",2010,311095,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"324","Clarion",2011,200228,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"325","Clarion",2012,246189,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"326","Clarion",2013,168497,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"327","Clarion",2014,150803,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"328","Clarion",2015,89482,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"329","Clarion",2016,37191,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"330","Clarion",2017,59124,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"331","Clarion",2018,119189,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"332","Clarion",2019,81442,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"333","Clarion",2020,167781,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"334","Clarion",2021,102179,25893,77244,107294,165104,206088,316308,348520,336972,309905,252299,294105,254248,139738,134906,330737,257808,353808,327155,263866,258548,182807,140895,136618,187063,190728,216457,382525,311095,200228,246189,168497,150803,89482,37191,59124,119189,81442,167781,102179,2000.52289171423,7930839
"335","Clearfield",1983,88014,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
"336","Clearfield",1984,301873,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
"337","Clearfield",1985,406723,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
"338","Clearfield",1986,875176,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
"339","Clearfield",1987,1009333,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
"340","Clearfield",1988,1268525,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
"341","Clearfield",1989,1436121,88014,301873,406723,875176,1009333,1268525,1436121,1623880,1676247,1632098,1649603,1913816,1618745,1514415,1447718,1497793,1780718,1495442,1512514,1534643,1438336,1880328,2087625,2092030,1830922,2274426,1950149,2271535,2116570,2323234,1979594,2073568,1562801,1347857,1047340,1148044,1338752,1046130,1068181,2003.53912402734,59160819
